start,end,text
286.82,316.19,"and linear regression were introduced or reintroduced by Francis Galton. So we can see that what we will be talking in the next lecture, or at least the basis for it, has been there for quite some time. But, however, only lately or in the last, what, 30, 40 years, maybe there has been more success. And why this is the case? Because, let's say,"
316.19,342.78,"in the beginnings, statisticians focused on proving that nothing can be concluded with certainty. And this is of course exaggerated a bit, but kind of this was the idea that nothing we claim, we can be certain about it. And while this is true, let's say the data mining and then data science community was more pragmatic and was"
342.78,372.18,"kind of saying, okay, even if I cannot say something with certainty, maybe I can still get useful information from it and make some predictions. So I was not there for it, but apparently there was like this clash where, for example, statisticians would consider major breakthroughs in data science as data phishing, data snooping, or data dredging."
372.75,389.36,"These are recommendations by the professor. The one on the left talks more about this culture where most of the statisticians, for example, had this assumption that nature behaves according to some model."
389.36,420.21,"and focused on parameter estimation, and only 2% were more pragmatic and tried to work with predictive functions. And the one on the right is basically a book that actually is from one of the 2% statisticians, so maybe you can have a look. However, although everything of this might be true, we should still be careful. And now, let's say a sketch that represents some risk about..."
420.21,448.3,not taking statistics seriously is we have this conversation where jelly beans cause acne and then basically then scientists investigate but they don't find any link between jelly beans and acne and acne with a confidence of 95% but still chance of look of 5%.
448.37,477.63,"And then someone can say, okay, that's it. But someone else might say, actually, I think maybe there is a specific color that causes the acne, so let's investigate purple jelly beans, brown jelly beans, pink jelly beans, yellow jelly beans, I don't know, all the colors, maybe not all, but 20 colors, and then, oops, for green jelly beans, we can find such a link. I think it was..."
477.63,505.31,Yes. So then we can have like this news article saying okay there is a link between jelly beans and acne but as we see this 5% chance of coincidence is actually 1 out of 20 and if we test 20 colors then it might be that 1 out of 20 actually it is a coincidence. So one should be very careful like
505.31,534.06,"should still know the basic rules of mathematics and statistics before then making claims in the end. Right, and this is what kind of I said, there are risks when testing many hypotheses, you might overfit the data, you might underfit the data, there might be bias in the data or there might even be bias in the representation. So, kind of the lesson here is"
534.06,562.91,"One should be careful, right, because we can make wrong conclusions, but still one should also be pragmatic and not just assume that nothing can be done because data is dirty or biased. Data will always be dirty and biased, so you should start by summarizing the data, and this even from the start can be quite helpful. And now what we also see is this shift from having, let's say,"
562.91,594.74,a small data set or a sample to a big data set or using all of the data that are available and only recently kind of this we had even the opportunity to basically use all the data that we have. So that was kind of for the introduction part. Now we are going to focus on decision trees.
594.74,624.62,"And we go back to our table where we said, okay, each row here is an instance and each column is a feature. And now we want to use the descriptive feature, which are drinker, smoker and wait, to predict the target feature. The target feature in our case have two class labels. One is young and another is old."
624.78,654.45,"how decision trees look, right? We will see later how we build them, but the idea is that, okay, at each internal node, including the root, we have one feature, one of the descriptive features, and we want to test then each instance whether for that descriptive feature we have the answer kind of yes or no for smoker, and then we go from there. For the leaf nodes,"
654.45,681.38,"like here, for example, young. We have also some numbers. And here, from representation to representation, it might be different. But in our case, here we take that we have at this node 195 smokers and 184 of them are young."
681.38,711.18,"and 11 are misclassified. So for 11, we say they are young, or like the life expectancy is that they die young. However, that's not true. Okay, so this number here, the first one is all, and the second one is of the misclassifications, right? Some representation might have left the correctly classified and right the incorrectly classified. So, yeah, that's something to check."
711.22,737.57,and then that is for yes and for no let's say we still don't have a clear decision but we need to check another descriptive feature and the descriptive feature we check is for example drinker and then we again can go left or right yes or no for no we again end in a leave note while for yes we still need to continue checking and as you can see here like
737.57,763.47,descriptive features and including the target feature are categorical. So let's for example look at now this one where we also have numeric values. So this is basically study results for students and we have grades for different courses and we try to predict
763.47,789.47,"the target feature is whether they pass or not for their studies. The grades here, the professor said, are from the Netherlands, so it's not German grades. And what we can then do, okay, yeah, the class label, in this case, it's three, and it's still categorical, right? You can also have a numerical target feature, but we will see that later."
789.47,816.61,"And there are three class labels, cum laude, passed and failed. And an example decision tree would now be here, like in the root node where we have all the instances, we split them based on whether they have taken or not taken logic, whether they have a grade less than 8 or a grade equal or larger than 8."
816.61,839.39,"And as you can see, the split is again categorical because we have three options. But the difference from before is that now this is not something that one can directly find in the data, but basically we make the decision based on whether it's above or below 8. So there is a difference."
839.39,870.61,"So basically, same kind of strategy. We have the leave notes where we already give a label, and if an instance is able to get to a leave note, we'll be assigned that label. Same, we have 79 in total arrived here, 69 failed, and 10 we label them as failed, but actually they either passed or finished cum laude. So 10 misclassifications."
871.09,896.53,"So, what I said before is that we have three types of nodes, the root node, internal nodes and leaf nodes. The root node is also an interior node. The difference is that the root node is the only one that has all data instances or represents all data instances. In all the interior nodes, we then have subsets of the original data set."
896.59,925.78,"And the interior nodes partition the set basically then in these subsets based on the descriptive feature. So as we saw, okay, depending on whether someone is a smoker or not, we split the two datasets and from one we get two. And the leave nodes have a label, which is the target feature label, and the goal is that it will correspond to a homogeneous group of instances. Yes?"
930.58,965.82,"No, not the interior nodes. The root node contains kind of the entire, like not contains, but represents the entire data set. So the root node is the only one that I would get the entire table here. And then once kind of I have here a split for logic, I immediately then in all of the other nodes I have sub data sets. So I won't have the entire data set. Yes. And then"
965.82,996.16,"for every internal node you continue doing that. So you have one data set here and then you kind of split and then you have subsets of this one here and here. And then if I get the union, for example, of the data sets in each child node, I will get to the data set in the parent node. So if I get the..."
996.16,1026.26,"data sets that are represented by each child node, so I have a data set here, here and here, right? If I take their union, like if I put them in one table, I will get the data set that is in this node. Yeah? Yeah. Okay. Yes. So that is for, let's say, the summarization. So now this is an example from the book."
1026.26,1056.3,"We have three descriptive features, so we are basically trying to predict if an email is spam or ham. And ham is actually a real term, it's not some random. So we have three descriptive features, suspicious words, unknown sender, and whether the email contains images or not. And then we try to predict the class, whether it's spam or ham."
1056.4,1086.32,"One way to do that is this, for example, tree here. And if you try to now kind of for each instance to go through the nodes, you will see that for all of them, basically, we will have the correct classification in a way. So let's say if we take the first instance, does anyone want to tell me which branch we take?"
1091.89,1115.42,"Yeah? Yeah? So we say contains images is, right, we can also do this, contain images is true, right, for the first one, whether it has suspicious words, also true, then we label it as spam, and basically the class label is also spam. And for these three,"
1115.42,1140.54,"all of the instances are correctly classified. So we won't go through all of them, but you can see here basically the IDs where each one maps, right? Then we have this tree, right? And for this one, we have the same. All are correctly classified. And actually, it's also easy to see from the data, like here we have for suspicious words, the first three are true, the second three are false."
1140.54,1165.18,"And for the class, the first tree are spam and the second tree are ham. So we can see that we have this one-to-one mapping, so it makes sense that all are correctly classified. Since now both basically describe the data correctly, usually one takes the simpler to be better."
1165.18,1194.75,"and kind of keywords like avoiding overfitting or applying Occam's rays or come to mind. And we will see that the algorithm we will present actually prefers shallow trees. And for now, although this might not be, let's say, in 100% of the cases true, but now we will assume that we want simpler trees if, let's say, multiple trees exist that can describe our data."
1194.75,1224.64,"How do we kind of achieve now this idea to have like simpler trees, to force us building simpler trees? What we want to do is we start with the data set, right? In the root node, this is our entire data set. And now it's simplified, right? We have balls of three different colors. And what we want to basically do is then split. And as you see here, what I said, kind of the union,"
1224.64,1251.2,"of the data sets in this tree is the one here and we want to continue splitting in a way such that going from the root to the leaves we become more and more homogeneous. So the subsets we have are more and more homogeneous because then I can easily say here, okay, here I will predict red, here I will predict green,"
1251.2,1286.16,"And here it's not perfect, but I would go with blue probably, and here I would go with red, right? I will make mistakes, but still it's much easier than saying here red. Yes, so this information gain or improvement in knowledge will make the predictability of the class label kind of easier. Okay, entropy. So..."
1286.35,1316.21,"What is the intuition for entropy? So basically we will use entropy for disinformation gain to measure how more and more homogeneous, let's say, our data sets are. But let's start with this. So because it's 8.30 Monday, I feel like maybe many of you are sleeping. So I will ask you the following question. Given a deck of cards,"
1316.21,1344.88,"and a deck of cards looks like this, right? All of my decks will have, what, 12 cards, and I can have repetition. Right here, I have ace, spade, and king of hearts. My question to you is, would you play the following game? You pick one card, right? And here you have two options. One is the ace of spades, the other is king of hearts."
1344.88,1380.21,"Then we kind of turn the deck, and if I pick a card on random from the deck, you get money. If it's the same with the one that you picked, you get money, otherwise you lose money. Did you understand the game? I see confused people. Anyone didn't understand the game? You didn't understand the game? Okay. It's still in it. Yes. So, yeah? Yes. Yes. Yeah."
1380.21,1411.3,"So you just kind of, you know, there are two options, right? So this is the deck of cards. I take a card. If it is the one that I said, you get money. Otherwise you lose money. Okay. And how we are going to do that just to kind of wake up maybe a bit. Um, I'm going to say three, two, one, and you're going to do this. Okay. So think about it. Are you going to bet on it? Three, two, one, go. Okay. Okay."
1411.3,1455.73,"Now I have this deck of cards. Would you now bet money? People are talking. Does anyone have a question? Yes. No, no. It's random, right? Okay. Three, two, one. Okay, like similar. How about now? How many of you, maybe this question, how many of you know which card they would pick if they play?"
1457.42,1490.86,"OK. How many know now? OK, so we kind of get the point, right? Now you have only one option, so you would pick that one. And how many now? OK, I didn't say 3, 2, 1, but I guess it still stays the same, right? So basically, we don't do this anymore, but the idea is that"
1490.99,1545.65,"The set, kind of when it's more homogeneous, like the one on the top left, it was quite loud. However, the set on the right bottom, you were all quiet. Can anyone say why? Yes. And you're sure that you're going to get money, kind of, right? Because there is no other option. The one that draws me will have to draw one of those."
1548.66,1582.61,"Anyone else has opinions? Yeah? What did you say? Yes, it is probability, right? Like we saw it was, maybe here now the order was also important, right? I went from higher probability to lower probability here, and then I went again to high and even higher, and then to very low. So, but still, it comes to, yes? I want to say it comes to the probability, kind of."
1583.09,1650.83,"Yeah? You make, you definitely then, yes. It's not zero. Yeah, so it's one out of what, 12. Yeah? Okay. And we talked about probability, okay, come back now. I know we had a break. So we talked about the probability, and right, the probability here was one, here was one out of 12."
1650.83,1681.87,"And the thing is that the entropy is kind of in the different direction. When the set is homogeneous, then the entropy is zero. This H here is the entropy. And then the lower the probability, the entropy goes up. And the interpretation is that entropy measures impurity, uncertainty, or incompressibility. Let's say another example."
1681.87,1711.34,"So same intuition, right, we have the measure of impurity or uncertainty when guessing and incompressibility. We will see that we start here with high entropy, right, then split. All of the nodes that have only balls from the same color have the entropy of zero, like we can see here, here, here. And then the ones that have more of one color and only one of the other,"
1711.34,1744.82,"For example, if we compare these two where we have three compared to one and two compared to one, we see that the entropy here is lower than the entropy here, but both of them are lower than, for example, this node and this node where the homogeneity is much worse. Okay? Any questions? Okay. So now this is kind of how we... Yeah?"
1744.82,1771.2,"Ah, no. OK. So this is how we go now from probability to entropy. And the idea is that probability goes from 0 to 1. And if we take the logarithm, for example, here from 0 to 1, we'll see that the logarithm basically then for probability of 1 is 0."
1771.2,1800.43,"And that is what we want for our entropy, right? Our set is homogeneous. And then basically goes to minus infinity the closer we go to zero. And since we don't want negative numbers, we just, let's say, swap this by having this minus in front. And then this part here, so that's the part here, right? And this part here basically says"
1800.43,1830.5,"how much each class will contribute to the impurity. And now if we kind of replace the numbers for the set here, we see we have 7 out of 14 balls are red, and then we take the logarithm base 2 of that, and then for the blue we have 3 out of 14, and for the green part we have 4 out of 4."
1830.5,1854.88,"14. And if we compute everything, then this is the entropy that we will get. Yes? Here? S is the base. We are going to continue from now on with base 2, so logarithm base 2 then something, the probability, because usually base 2 is used for kind of"
1854.88,1877.95,"has this connection to bits. But in general, if you change the s, you can try playing maybe, this graph will change like how fast, for example, goes to minus infinity. So it's just kind of how it's still going to have the same effect, but so always"
1877.95,1910.9,"higher probability will have lower entropy, so it will stay the same. The only difference is like how this graph looks, like whether it will look like this or then we have something like this and then immediately goes down and so on. I think that answered that. Okay. Okay. Now let's try again kind of with the formula just to maybe remember it. So now we have, but someone is talking."
1910.9,1937.18,"So I will ask whoever is talking to either talk quietly or decide that maybe then they want to leave. Yeah? Thanks. So now in this set, we have five instances or five balls. Three of them are green and two are red. So now if we kind of do the, we replace, we have two out of five for the red times the logarithm base two, two out of five."
1937.18,1963.23,"plus 3 out of 5 that are for the green and the logarithm to base 2 of 3 out of 5. And computing it, now we see, okay, it looks a bit more homogeneous than the one before and the entropy went down. For probability of 1, right, when I know that all of my balls have the same color, so there is no chance I'm going to choose another one,"
1963.23,2000.59,"If I do then the logarithm, I have logarithm base two out of one is basically zero. Yeah, you have a question? No, so no matter how many kind of levels, like how many options the feature has, we always use the same logarithm. And as I said, here we will always lose log two. In general, you can replace it, but then you still need to use the same base for all of them. Yeah?"
2003.5,2034.1,"Okay, another question. So now you have L colors and N balls, right? What is the distribution of the N instances over the L values such that the entropy is lowest? And the second question is the entropy is highest, right? So this connects to what we did before. It is kind of same story. Anyone has an answer? Yes?"
2048.66,2076.78,"Correct. So if we give, let's say if we color all instances red, then we have the lowest entropy because the probability is 1. And then if we all color them differently, we will have the highest entropy because basically the probability is also lowest in that case. So, right, if we assume that we can..."
2076.78,2106.29,"divide N with L, then we basically have k, k, k for each color. The table here, it shows what is the maximal entropy given how many colors you have. So if you have only one color, there is no option, right? I know that it's going to be that color, the probability is one, the maximal entropy is zero. If I have two colors, and because now we are using two bits,"
2106.45,2140.72,"basically the entropy will be 1. The more kind of I go, now I go above 1, but basically the more options I have, the highest the entropy can be. So as we said, the aim is to have pure leaves. So what we are now kind of have in the root node, we will have different instances with different colors. And then we assume"
2140.72,2170.8,"that we have nine leaves in the end. Each leaf has instances only of one color except, let's say, for one of them where we still have the colors mixed. Our algorithm that we will see later will almost never return this, almost, because it will try to kind of equally make it homogeneous. It might happen."
2170.8,2224.91,"but this is just to kind of consider only the entropy, right? Yes? Yes, except for this one, right? Yeah. So it is just, so they will still have the same ordering, right? For two, it's going to be smaller than three, but it's just they all are going to be smaller. So that's why you never mix bases when you do the computations for one data set."
2227.5,2258.03,"Right? We were here. So each leaf is only one color instances and except for one that is mixed. So we want to compute the weighted average of the entropy, the overall entropy, but computed split by the boxes and then taken the weighted average and the entropy if we have all of them together. So the entropy of the root basically."
2259.18,2288.99,"So for all homogeneous, we already talked about this, right? Probability one, entropy zero. And here, let's say for the box in the middle, in total we have eight colors and two instances for each. So basically what we do is we sum for each color and then we take one eight."
2288.99,2317.94,"is the probability to have that color times log base 2 of 1 8 for the entropy. And the result we get is 3. So the weighted average would be now, and why it's weighted, because maybe in one box I have more instances than another. In this case, the weight for each one is the same because in each box there are the same amount of instances."
2317.94,2349.65,"which is 16 out of 144 and for 8 of them it's 0 and only for 1 is 3 and then this is the result we get. Now my question before I go to the next slide, if I mix all of them together, does anyone know the entropy kind of out of hand? Yes?"
2350.1,2408.93,"Three. Why? Exactly. Yeah? No, so this three is for the middle box. So these three. So here each entropy is for one box and here is if we take the overall entropy but considering that they are split in boxes. Yes? Like this is now computations only afterwards. So E is equal to this and then if I, because I have eight"
2408.93,2440.34,"For these that are multiplied by zero, it's just computation. Yeah? So write what you said. It's right that now the next one is also three because if we just scale our data set, there is no actually, no change in the result. We still have the eight options and all are distributed the same. So whether I have only 16 instances or 144, it won't change the entropy of the set."
2441.26,2468.94,"Now, if we go, let's say, from this, where they are split, to the mixed ones, we have an information loss, and if we go the other way around, we have information gain, right? So here we have a lower entropy, here a higher entropy, so we are losing information, and here we actually gaining information. These are some other examples."
2468.94,2497.23,"I'm going to go quickly through them because we already talked about this. So the first example is everything is for one option, so the entropy is zero. Then the other one, everything is equally distributed. And then we have, again, someone there, I can see you, you're talking. Please."
2497.52,2528.22,"So we have here kind of scaling now. We still have the same distribution, right? Each has the same amount of instances. It's only not one but ten, and we can see the entropy doesn't change. And then everything else is in between, where, for example, here we know that from option one we have more instances than for the others. So it goes, let's say, lower than here where everything is equally distributed."
2528.22,2554.9,"and here it's even more clear that let's say most are from option one and each option then has only one instance. So which is why the entropy is even further lower. So just to see then the example from the book that we showed before with Spam and Ham, what we do is we compute the entropy"
2554.9,2585.7,"first on the entire data set, right? We haven't made any splits, so we want to know what is the entropy if we need to give a kind of a prediction in the beginning. And we have two options and they are equally distributed, so the entropy is one. I hope this is kind of clear by now. Then we have the different, let's say, descriptive features. Here we have, once we split the two"
2585.7,2620.77,"sub-datasets have homogeneous values, so both have entropy zero. The weighted one would also be zero. Yes? Yes. Yeah, sorry. So H is basically, this is just more precise in saying I'm using feature T and dataset D, right? And when the context is clear, here,"
2620.77,2650.54,"I know that this E is for this data set, I don't use the, let's say, the more complicated notation. So it is just E, but it has basically the same meaning. If I would replace now here with H, I would say the feature is suspicious words, and then, no, the feature is actually still the target one, but the data set is this one, right? So it's just more precise, and then the W means it's now weighted average."
2652.88,2676.22,"Okay, then we have for contains images, where we have here for true, we have one spam, one hem, so equal distribution, the entropy is one for two options, and here we have two with two, so entropy is again one. We again see that scaling basically doesn't change the entropy. For the unknown sender,"
2676.22,2711.7,"We have two spam and one ham for true, and one spam, two ham for false. So the entropy is in between zero and one, closer to one. And you can see, again, they have the same entropy, because if you don't consider the labels, it's just in reverse. One option is two times more frequent than the other. Yes? No, scale, I mean, I have one option spam, one option ham, and here I have two options spam and two options ham."
2712.11,2742.7,"Yeah, so that's what I mean, scale. So I have one option once, one option two times, one option once, one option two times, so basically I scale how many times I have that option. But still the distribution stays the same. That's what I mean, that the scale doesn't change the entropy, or the ratio doesn't change the entropy. Right, and here basically it's just..."
2742.7,2774.56,"kind of the computations. And then we can go to information gain, and then the information gain would be the entropy of the parent, right, in our case that's the root, minus the remaining entropy after we have split. So, right, this here, rem, it's basically the weighted entropy. And we go from, let's say, 1 minus 0, 1,"
2774.56,2803.18,one minus then the entropy of the other one 0.08 and the information gain for this one is zero and you can immediately decide that when I have low high entropy I have low information gain and then basically this is the best option. And now we are going to use this in the ID3 algorithm to decide which feature we are going to choose first.
2804.14,2833.3,"The ID3 algorithm was developed by Ross Kinlan in 1986, so quite a while ago, almost 40 years ago, and it's a predecessor of, let's say, more complex algorithms like C4.5, and the idea is that you compute the entropy for each feature, and then basically you, or actually,"
2833.36,2867.17,"Then you split the data set for the feature that has the maximum gain, the maximum gain, right, or minimal entropy, and you make a note in the tree, and then you split the data set for and rerun the algorithm again, right? Okay. So this is basically the pseudocode, won't go into details, but..."
2867.17,2888.5,"This part here talks about, okay, when do you stop, right? Because we said you go back and rerun the algorithm. So it's a recursion. So we need to stop at some point. And there are three reasons to stop. So you have a homogeneous data set or all instances have the same label."
2888.5,2918.88,"You have no more features to split on, you have used all of the descriptive features, and you still don't have homogeneous set, but there is nothing more to split on, or the data set is empty. And we will see an example soon. Then this part here says, right, pick the feature such that the information gain is maximal."
2918.88,2950.06,"Once, as I said, once a feature is picked, it doesn't make sense to use it again, at least for categorical values. So what you say, okay, from the feature set, we remove this feature. And then finally, once you have chosen the feature, you can split into your subsets, and then for each subset, you say, okay, run the algorithm again. We are going to see an example now, and hopefully it will become..."
2950.06,2979.65,"clearer. So let's say we have here an example where we try to predict vegetation based on stream, slope, and elevation, all categorical, and for vegetation we have three different options. And now if we try to first, right, because we are in the root, we have all of our instances, we try to compute the entropy, we have three out of seven are chaparral,"
2979.65,3009.15,and then we have log base two of that then two out of seven are riparian and two out of seven are conifer right and then if we compute this like we replace we we put our values in our formula and if we compute this this is the result we get um right so we have this now here and now the idea is right i want to split by feature and
3009.15,3040.43,"let's say stream can be true or false, slope can be flat, moderate or steep, and then for elevation we have four options. And if I do that I would split basically each the data set into subsets based on this value. Can someone tell me for stream true, I don't know how good you can see, but for stream true what would be the instances"
3040.43,3088.86,"in this set D1. Yes? Yes. And for false would be the rest. And then if I take flat, right, I have only one, it would be D5, and then moderate, it's also only D2, and the rest are steep. Right? This is clear? Okay. Now if we compute, let's say, the entropy for this,"
3088.86,3119.15,"data set, right, we still use the target feature to compute the entropy, we get 1.5, for this set here we would get 0.9183 and now if we take the weighted average here it would be 4 out of 7 times this, 3 out of 7 times this it would be 125. Here we see we have only one instance so the entropy is zero because we have only one option."
3119.6,3153.87,"Any questions? Yes? Remaining, kind of, it's entropy remaining after splitting. And because usually it always goes down, that's why it's remaining. So it is the EW from before. And then the information gain would be this entropy here minus the entropy here. And then we have these values."
3154.58,3198.32,"And basically, if we now look at this, the elevation has the highest information gain, lowest entropy, so that would be the first feature that we choose in our algorithm. Yes? Is it? I mean, I... Ah, because is it a PDF? Yeah, we will update it, okay? Yeah. So, yeah, because it's not actually animation, because I try to..."
3198.32,3228.91,yeah doesn't matter we will update it we will have the version um okay so now we split on elevation right we have low medium high highest and these are the um these are the kind of the subsets now the data sets given that elevation is low is this one and then we have this one is for elevation medium and so on and so on now another question um
3229.94,3274.27,"Here, for which data sets we would need to continue splitting? Yes? Here you mean the values? No, highest is the value for elevation. So this on the branches, it means the feature elevation has, for all of these instances, value of low. And for all of these instances, the elevation is highest. So if you go kind of see the original one, you see,"
3274.27,3318.13,"Basically, that's this value. So for which one, I can already give a label, and for which one, I have to keep splitting. Yes. Can you, without computing, just looking at the data, decide on which data feature we will split here next, and on which we will split here?"
3318.58,3354.8,"Okay, I choose someone else. Yes. Clear for everyone? Like you can all see it? It's because basically we have this match here, right? Here I cannot still differentiate, but here I can. And now basically once we do that, also that split, we have this tree and now if we go back to our algorithm of the stopping criterion, right?"
3354.83,3379.87,Here we stop because we have a homogeneous data set so we have a consensus and for all of them this is true except for this one it's just that for this value we don't have any instances so our data set is empty so there is nothing to split. The only thing that it's not kind of shown in this example is using all of the features and that would be if I have elevation
3379.87,3438.45,"slope, and then I had, let's say, stream here, and then I still haven't had a consensus, but I wouldn't have any more features to split on. Yes? Sorry, what do you mean? No, you cannot compute it, right? There is nothing, if you don't have any instances, there is no entropy that you can compute. Yeah? You mean which label you would give? Ah, okay."
3438.54,3504.0,"But then for which now? Yes? Yeah, so basically here. Here, right? Yeah, okay, now I see. It would be zero. Yeah, and this would be basically the final result. So now different variations of the algorithm. So one thing you can do differently is how you measure the information gain."
3504.0,3533.9,"And there are two alternatives that we're going to have a look at. One is information gain ratio and the other one is the Gini index. So the thing with the information gain is that if I have a feature that has multiple options, that means each data set or sub data set"
3533.9,3560.72,"will have less instances. So kind of they have this advantage of having more clean data sets and we saw this with elevation, right? The first feature that we chose was elevation because it had four options and for two we had completely homogeneous sets. With information gain ratio we basically try to kind of"
3560.72,3589.65,"correct this, right, to not give that much power to features that, I don't know, will have 100 options. And how do we do that? Is we take the information gain, however, we divide it with this part here, and I will explain what it is, but the intuition for this part here is that if I need, let's say, if I need to encode now this knowledge that I have,"
3589.78,3619.94,"What is the information that I need to encode a feature that has four options compared to a feature that has two options? And basically if I have two options, right, I can use only one bit, it's zero or one, but if I have four options, I would need to use then two bits. So I would need more information in order to just describe my feature. And this part basically measures that."
3619.94,3650.29,"with the consideration, like, how these instances are split, basically, between the options. Because it might be that the split puts almost everything only for one of them. You will see. I know you're confused, but I'm hopefully going to explain. Okay? So, this is everything now from before. We have..."
3650.29,3678.0,"our normal information gain, right, we start here and then we compute, we split on something, these are our two subsets and now let's say the entropy for this one is 0.8 something and here of course homogeneous it's zero. And here I have multiple options on which I can split, right, this feature has multiple options and now I have three out of the four data sets are homogeneous."
3678.13,3705.54,"So the information gain basically is lower for the one on the left and higher for the one on the right. However, as we said, we want to kind of at least punish a bit when we have that many options. So what we do, we have the information gain, but now we also compute this part here, that is the information needed to encode"
3705.54,3734.51,"the feature kind of. And that is because here we have two options and now the split is not, I don't count the target, so I don't count the colors, I don't count the target class, I count how many options in each of the boxes. So how many instances in each of my subsets. Here I have four and here I have two. Here I have two, two, one, one."
3734.83,3761.52,"Okay? And now basically you can use the same formula from before, we just don't use it on 3-1, which is for the target feature, we use it on the number of instances. And then we get these two entropies. So here we can see it's higher, here it's lower. And now if we divide by that, we will get a different number. Now the ratio is this divided by this."
3761.58,3788.46,"And these are the two values, and we can see now that depending on whether I use information gain or information gain ratio, I might make a different decision. Questions? Yes. So I will come back again in the end to this. It's not that we prefer one, right? It might be..."
3788.46,3817.33,"that in a specific case you prefer one over the other. We talked in the beginning, if you remember, about shallow trees, right, simpler trees. So it might be that I say I want trees that don't have that many branches, and if I split this very early because it has more, let's say, it has more of an opportunity to give me lower values for the entropy, it might be that my tree is not that..."
3817.33,3862.29,"It's not that simple, right? So I wouldn't say one is better than the other, right? It's an alternative. Okay? Questions? Yes? No. No, no. So I will have to see the instructions, but I will make sure to talk with the instructor to make it clear whether, for example, in the instruction you might always prefer one."
3862.29,3890.88,"Otherwise, it should be made clear in the task. Okay? Okay. The second alternative was the Gini index. So it has a similar aim, and what it tries to measure now, this one, is the probability of guessing wrong. Right? We talked about guessing when we had this deck of cards."
3890.88,3916.48,"When we give a deck of cards to Gini index, we'll tell you the probability that you will guess wrong. Since it's a probability, it has the advantage that the values are between 0 and 1. And it's not like no limit, like the more options you have, the higher it gets. And how we compute it? So we said it's guessing wrong."
3916.48,3949.18,"So what we are going to do is going to take the probability of 1 minus the probability that we guess right. And the probability to guess right for a given class would be the probability that we guess that class in the first place times the probability that we are going to be right, which is why it's the probability squared."
3949.18,3977.65,"So how do we do that? Let's say we again have the same data set, different splitting on different features. These are all splits. And now if I take the Gini here, I have, let's say, one fourth to guess red and one fourth to be right, that it's going to be red, and three fourth to guess green."
3977.65,4005.62,"and 3 times 3 fourth that I'm gonna be right. Right? And that's for the right. And 1 minus that is the wrong label. You can look at it from the other direction as well. It's just, this is like cleaner, but you can also say I have 3 fourth, right, to guess green, times 1 fourth to be wrong. So I basically draw red."
4005.71,4034.03,"and one-fourth to choose red, but then I have three-fourth probability to be wrong. And it will be the same number. It's just kind of the opposite computation. Here, I have, with probability one, I choose red, and I will be correct, which is why all of you did this for the deck of cards only of spaces, ace of spades."
4037.33,4067.95,"So on one, you need to choose, right? And you would choose, if you just use the distribution to choose, you would choose red in one out of four, right? Because it's one out of four. But then once you choose, you also need the probability whether your choice is correct or not. And the probability that it's going to be red, it's also one for it, right? So that's, as I said, in the one direction,"
4067.95,4103.73,in the different direction you can say I choose red with the probability of one fourth and three out of four times I will be wrong. Here as we see like here it's half right so it's gonna look the same. And now coming back to the question so as we can see that we might choose a different descriptive feature based on which
4103.73,4133.15,"which type of information gain we use, and there is no best answer. This is more now in the practical direction, as I said, for the instructions and for the exams, we will make sure that it's clear. I mean, mistakes always happen. In case it's not, you should ask. But this is more for when you have a real data set."
