start,end,text
723.49,752.11,"you will see that there is also information for the people that are, I don't know, that are new to this topic to get started with it. It is not super difficult. It is not the goal of this course. But you need to be able to apply these types of things yourself. And I think also everybody realizes that if you would like to become a data scientist, if you cannot use Python, you will not have a job, right? It's part of the thing that you need to do."
752.78,783.78,"So if you go to Erwita & Moodle, you will find more information. Also, please, if there are, let's say, some open issues there, ask at the instruction, like if you have specific problems there. And this will be developed, let's say, over time. Examination and assignments. So there is an assignment consisting of two parts. So in total, the hands-on assignment part,"
783.78,811.52,"is 40% of your grade. The remaining 60% is a written exam. And that is with the distribution that you have this. You need to pass both. So if you simply skip doing the assignments, there is no point in taking the exam because you cannot pass. So you need to pass the assignments in order..."
811.52,840.98,"to participate in the exam in a meaningful way, right? The assignment is done in groups of two or three people. I will say a bit more about that. Also note that in this course, in the end, you get a single grade, right? So it is not, so some people think, okay, let's do the assignment this year and take the exam next year. That is not possible."
840.98,862.54,"There is one grade, so you either do the course now or you don't do it. That's the way that it works. And I'm saying this very explicitly because in my mailbox I see many questions where people know that this is the case but still ask for it."
862.67,892.67,"Then here you can see some dates. So these are the dates of the written exam at the end. So the first exam is in February. I highly recommend to do this one because then you still have a backup plan if things do not work. If you just go for the second option, like you're taking a risk, right? If you have a blackout on that day, it is risky. And then there are these two parts that together count for 40% and here you can see the deadlines."
892.67,922.42,"And the deadlines are chosen in such a way that you already got the theory, you have got the hands-on part, and then you can apply it yourself. Of course, you should not copy things yourself. You should understand what you're doing, et cetera, et cetera. I think, like in any lecture, people will say this, but we will actively check for this. And if we have doubts about whether you actually did it yourself,"
922.42,952.38,"Or you had just a chat GPT doing it for you. We cannot check it. But if we have, let's say, doubts, we will invite you and ask you to talk about it. And then immediately it becomes clear after five minutes whether you actually understood what you did or not. So that is a standard thing. Then already before, when I was standing here before, people asked me about, can I do this course?"
952.38,981.7,"I think that was a student from mathematics that asked that. And we are open for people to take this course. So probably there are also people in the room that are, for example, studying physics. That's very typical. Or mechanical engineering or whatever. So we are open for everybody to take this course. We think it's a topic that is important for multiple disciplines."
981.7,1010.8,"It is mandatory for the data science master, and it's a while pflicht for these, let's say, master courses. If you do not belong to one of these categories, you need to check with your study whether you can actually list this, whether it actually counts. Let's say from our perspective, it's okay, but we cannot control your study program if it's not one of the standard ones."
1010.8,1040.29,"whether you are allowed to take this or not. That's not our duty. If people have problems with registration or something like that, there is this email address that I also showed before to try to find a temporary solution. But in the end, you need to be registered, of course. In the end, you need to be in Moodle in the normal way. When we started this course in 2018,"
1040.29,1069.2,"I was one of the very few professors that was, let's say, covering, let's say, data-related topics. What you see over the last eight years is that many new professors have joined RWTH that are doing data science-related topics, right? And that's because this area is so important and that many young professors that start their career, they are now starting in this area, right?"
1069.2,1098.51,"So some overlap is unavoidable, right? So you will probably, if I think about a topic like regression, so next week you will kind of get a crash course in regression in one lecture, but you may have seen that before, right? And please understand that this is unavoidable because we do not know exactly what your background is, and many of these things are also electives."
1098.51,1127.46,"that we cannot assume that you have taken this, right? So please understand this, that some of the weeks that you will see will be completely new for you. Other weeks you will say, okay, I've seen this part before, right? But yeah, that is to your benefit in a way, right? So then you can focus on the things that are new. We will also touch a bit on topics like, for example, process mining."
1127.46,1157.62,"as I explained before, and there are dedicated courses to many of the topics that we'll talk about. So, for example, if you want to go very deep in machine learning, which is a topic that we will also talk about backpropagation, gradient descent, etc., etc., but if you would like to go very deep in that area, then you can take courses, for example, with Bastian Leiber, who will go much deeper in that topic."
1157.97,1187.44,"Do not underestimate it, and this is related to the point that I just made. Some things look very familiar, and they think, okay, I've seen this before, easy, but there will also be parts that are completely, I don't know, different to things that you've seen before. In Moodle, there is a Q&A feature where you can post questions. I encourage you to do so, and also other students can see this."
1187.7,1216.75,"What we see from experience is that lots of people are posting questions typically related to the assignment. But please also ask things about, let's say, the theory that I can, let's say, come back to that in the lecture. Of course, you don't post things that are very specific for you. If there are things that are very specific for you, use this email address that I indicated before."
1217.23,1247.25,"If you are a PSD or you are an exchange student or something like that, and by that you are not registered as a student here, we can write certificates, etc. Whether things are acknowledged on the other side is, let's say, your problem. It is not our problem. Also, people always forget there are certain deadlines related to registration for the various parts."
1247.25,1274.91,please I don't know note them down in your calendar and simply do it because otherwise like we cannot help you this also this applies very specifically to the assignments right so the assignments there is a very clear deadline communicated long before you can start uploading preliminary versions if you want let's say days before please do that
1274.91,1303.66,"You have no idea that each year we get messages from students that said, oh, I forgot or whatever. And then they fail the course because of something very stupid. This is often also the group dynamics inside the group. So please make sure that if you form a group that you interact actively starting from week one. If you start interacting the week before the deadline."
1304.75,1341.31,"You will play the game of chicken with each other. And the game of chicken, sometimes it works, sometimes it doesn't work. So that's your own responsibility to do so. So let me stop here. Are there questions related to the organization of the course? Yeah? German time means on time. It means German time because some of the people interpret this as Hawaii time."
1341.31,1373.14,"And that gives them half a day extra to do that. Like in science, that's very common, right? If you're submitting papers to a conference, always the time zone is indicated. Because if you have people from all over the world, that is not so deterministic. But just to indicate that we take this very precise, right? And if you want to gamble, feel free to do so. But you cannot blame us afterwards if your gamble fails, right? Other questions?"
1374.83,1402.83,"No? Then, as I said, I talk a bit about, let's say, the input data later, but I start with, let's say, some very general slides talking about why this field is very relevant. And I think for some of the things this resonates, probably because you are here, that you already know these things. I assume everybody knows Moore's Law, that you've seen this graph a zillion times."
1402.83,1431.97,"And Moore's law says that every two years, the number of transistors on a chip is doubling. That's the graph that you've seen. And that leads to, let's say, this 30 million increase over a period of 50 years. And the interesting thing is that Moore's law applies to many things relevant for data science and for computing. So you can look at storage processing and..."
1431.97,1462.1,"communication. You can look at all of these fields. You can look at things becoming cheaper, things becoming faster, and things becoming smaller. And what is surprising, that in all of these different fields, you see exactly the same phenomenon. So the lines in this diagram, they are supposed to indicate like a straight line, but the scale is logarithmic. So that means that things have become"
1462.1,1491.38,exponentially smaller exponentially faster and exponentially cheaper right the cost of storing one bit has been decreasing let's say at the same rate as all the other things yeah so if you look at large language models then you can see that because of all the money that is being pumped into this system
1491.38,1516.06,"that it's even going faster. What you see is that if you look at the size of AI models over the last couple of years, it has been growing four times per year. So much faster than Moore's law. And the only reason why this is possible is because also exponentially more money is poured into the domain. That's why..."
1516.06,1543.44,"Many people, including myself, are very afraid that we are in a kind of bubble that will explode because of all the money that goes into it. But at the same time, it leads to, let's say, spectacular, let's say, engineering things that are happening to make this possible. So if you, what you see here is, so flop is floating point operation. So let's say one computation."
1543.44,1574.35,"If you then look at the largest foundation models to train them, you need 10 to the power 26, so one with 26 zeros, computations to create such a model. And this doesn't mean anything. 10 to the power 26, it doesn't ring any bells in your brain. But if I take a look at my laptop here,"
1574.42,1604.4,"Then I can compute, because you can see the performance of my laptop there, how many instructions it can handle per second. And then I divide these two numbers. So to compute that model on this laptop would take over 600,000 years. So it gives an idea of the thing. And then you may think, yeah, this is like one laptop. We have supercomputers these days."
1604.4,1633.36,"So as you probably know is that the fastest supercomputer in Europe is standing not far from here. It's standing in Jülich. There we have the Jupiter computer where we are also building foundation models. And even if you look at Jupiter, the fastest computer in Europe, it still takes three years to compute this model."
1633.55,1658.58,"And this is showing how much hardware is running at this point in time to make all of this possible. This is when we talk about performance related things. This is just to trigger you that these things are very relevant. If you can save a factor 2 here, that is a lot of money that you can gain."
1658.96,1688.46,"Therefore, it's interesting that, of course, we look at Moore's law and we look at the innovations in hardware, but if you look at the innovations in software, it has been even more spectacular. For many problems, software has become, running on the same hardware, has become, let's say, the performance improvement there is higher than the performance improvement in hardware. And this combination,"
1688.46,1719.07,"is leading that over, for example, if you look at a standard problem like mixed integer program, which is often used in data science techniques in the background, although you don't see it, that the hardware in this period got 20 times faster, the software got 50 times faster, so the total is 1,000 times faster. And this is relevant because of the things that I indicated before. So that's hardware. If I look at social, let's say, aspects,"
1719.07,1748.83,"Then what we can see, and specifically since, let's say, the chat GPT moment, is that it becomes very clear that many jobs will disappear and will change, right? So there are all of these reports. Also, the World Economic Forum is publishing a report every year talking about what are the jobs that are growing and what are the jobs that are, let's say, disappearing."
1748.83,1770.32,"And this will be, in the coming, let's say, 20 years, this will be one of the biggest, probably most important developments that we see is how our jobs are going to change. There are also websites like willrobotstakebyjob.com."
1770.45,1799.18,"which you should take with a grain of salt, as I write in the title. But there you can simply type the name of a profession. And I gave some examples here. And then it talks about the risk that your job will no longer exist. And due to ChatGPT, things have changed here differently than people expected. So if you look at the job of a consultant,"
1799.18,1829.14,"A consultant was considered to be like a high-profile job that would exist forever, right? But if the job of a consultant is to generate text and PowerPoints, it is very clear that this job is very much endangered. We also thought, and I still think that certain types of programming are incredible, let's say, intellectual challenges."
1829.14,1858.38,"that for many years, people will have to do that. But at the same time, many of the, let's say, low-end programming jobs are disappearing at a spectacular rate. And nobody expected that that would happen. So this is showing that all of these things will have societal impact, and that for you it is interesting, because you are, let's say, still in your studies,"
1858.38,1888.05,"to think what will be jobs that are very important in the future. And these will probably be jobs where either, from a technical point of view, you are at, I don't know, top 10%, right, that you are doing the things that algorithms and software cannot do, or you are in this area where you're translating things, needs from businesses, et cetera, into"
1888.05,1918.62,"let's say, data science questions, programs, et cetera, et cetera. So this is just to make you think a bit about this. So these developments are amazing. At the same time, not everything is changing, let's say, so much. We all have a smartphone in our pockets. It's amazing what the thing can do. But at the same time, I don't know, if you go to a cafe and you order a cappuccino,"
1918.62,1948.54,"not so much has changed, right? So things are spectacular, but at the same time, certain things do not change so much. And also, often our expectations are very much exaggerated. So this is a very famous quote. It's now 10 years old, where Elon Musk was, and he made the same claim many, many times after that, where he was claiming, okay, the next full autonomous car,"
1948.54,1977.07,"will be available in the next three months. Apparently it's not so easy. So if you now see where self-driving taxis are driving, they're typically driving in the south of the US where the weather is good under, let's say, certain conditions that are very easy. They are not driving in Rome yet. And that probably will take some time. Or they're not driving in Helsinki or in Moscow or something like that."
1977.65,2008.46,"So this is not so easy. Also, Jeffrey Hinton, let's say the Turing Award winner on, let's say, backpropagation, he also made claims that, okay, we do not need to have, let's say, people being able to look at these x-rays. Algorithms will do that. This was also completely wrong. So certain predictions, it seems that things are going very fast, but at the same time, things are going notoriously slow."
2009.36,2039.18,"We tend to rely a lot on, let's say, automated algorithms. And this is an example that I often show. The data is a bit outdated, but the principle is still exactly the same. So here you look at the best algorithms to classify whether a car should stop for a traffic light or not. So in all of these pictures you see a traffic light."
2039.63,2069.22,"And there are competitions of looking at these images and then deciding whether the car is going to stop or not. And these algorithms are performing exceptionally well. This is older data. But if you would look at newer data, on the example data it will be almost flawless. Much better than you as a human would do it. But now I tell you one disturbing thing."
2069.22,2098.64,"In these images, I typically only need to change two pixels and the neural network will change the decision from red to green or from green to red. So it works very well, but there are vulnerabilities that I just change the input just a small bit. You as a human would still see exactly the same picture. Nothing would have changed, but the decision would have swapped."
2100.27,2129.71,"Not random. You look at... So the claim is here is that you... Because if it's random, it will have the same performance as before. No. If you know how the neural network works, you change two pixels, and that's enough to swap the thing. So that's also how you can hack these types of systems. So if this is a security system, you know that you can make somebody look like somebody else."
2129.71,2166.72,"for the neural network by just changing a bit. There are all kinds of tricks, right? And if you look at, let's say, accidents with self-driving cars, so for example, there can be a truck that has, I don't know, a stop sign printed on it, and it's moving. For you as a person, it's completely clear that that is not a stop sign. But for an AI, they just see a stop sign, right? And they will stop."
2166.72,2198.64,"So that's the way it works. So it's amazing, but at the same time, let's say, as humans, we need to be able to interpret what these things are doing and what has happened. Another thing is that things work well if there is lots of training data. So self-driving cars are trained by lots and lots of different images, but there should be no changes."
2198.67,2229.62,"And if you look at many problems where you would like to apply, let's say, these types of techniques, there are changes. So if you, for example, look at, I don't know, COVID, the supply chain crisis, et cetera, et cetera, it changed things completely. So I'm showing you this picture is that you have training data to train your system. But then if you put it into a new environment, it may not work at all."
2229.62,2257.38,"It would be the same as that you would train Tesla cars, I don't know, in California, and then you suddenly start applying them, I don't know, in Rome. That would not work because it's out of distribution. And you can see if there is concept drift, so things are changing, that things like that do not work. So there is this shiny, let's say, outside of when we look at these techniques."
2257.38,2286.35,"But if you look at the inside, there is often lots of engineering, lots of, let's say, possible problems that you need to address, and you need to know what you're doing. And that's why you are taking this course, that you understand these techniques, and that you can use, let's say, your human interpretation to look at these things. In this context, we often use the term hybrid intelligence."
2286.48,2312.9,"And what we are seeing is that many tasks that were previously done by people are slowly being done by algorithms and hardware. But there is a balance between it. And for many tasks, it is best to use a combination. I talked earlier about that Jeffrey Hinton made this wrong estimate."
2312.9,2339.74,"that we do not need doctors to interpret x-ray machines. And what you see is what works best is a combination of an algorithm and a doctor. So the algorithm is giving you diagnostics, it gives you x-ray information, is encouraging the doctor to look at particular things, but then the doctor can still better judge than the best algorithms. And that's this algorithm of hybrid."
2339.74,2372.1,"This principle of hybrid intelligence where you try to combine the best of both modes. Data science has many dimensions, right? And I will show you in a minute a sheep with five legs, right? So a data scientist is like somebody that needs to have many different skills. And one of the reasons is that there are multiple dimensions that you need to deal with. So for example, there are different types of data."
2372.1,2400.18,"There are tabular data. There are images. There is event data. There is time series data. In this course, there's also text data. So in this course, you will see all of these different types of data. Right? It's not one thing. There are different types of tasks. In a minute, I will talk about the difference between supervised and unsupervised. So supervised means that you are looking for something specific."
2400.43,2426.53,"Unsupervised means that you want to be surprised. You want to learn something that you did not know before without looking for something specific. Is the machine doing it or is the human doing this? Related to that question is, are we using an algorithm or are we looking at the visualization? So there will be two lectures devoted to visualization."
2426.53,2456.14,"And you will see surprising things that you with a human eye can see something in one millisecond that an algorithm is not able to pick up. And vice versa. Flexibility versus usability. So you will be using Python in this course. In Python, there are millions of different libraries that you can apply. So it's extremely flexible, but it's not supporting you."
2456.14,2486.35,"in a lot of ways, right? You need to compose these different things. There may be dedicated tools which are much more usable by end users, but are, let's say, just there for a specific task. Scalability versus quality. It may be the case that I can give an approximate answer in half a second, and I can give a very precise answer by computing, let's say, two months."
2486.51,2515.06,"What are you going to do? So many algorithms have trade-offs where you simply stop it if the quality is sufficient. And there is responsibility versus utility. So if you are willing to give up certain privacy aspects or certain fairness aspects, it may be that you get much better results. And that's another trade-off that we will look at."
2515.06,2544.34,"very much at the end of this course. So this leads to sheep with five legs. So in the Dutch language, this is a very common expression, right? Only when I moved to Germany, I realized that like this is not like a universal concept that is very much known. So this means that you have a person that is combining very different skills that are very difficult to find in a single person."
2544.34,2574.08,"But it's very important that these things are being combined. And you can see that here a bit if you look at the diversity of the topics that I talk about. In German, there is something similar, right? If I translate it, it's an egg-laying, will make pilk, which is exactly the same thing, right? That you need to combine. So on the one hand, you need to be able to program in Python. On the other side, you need to be able to reason about ethical decisions."
2574.08,2608.91,"And that's the spectrum that you look at. Any questions so far? Yeah? Good. I think we're well on time. So what are the topics that we will talk about in this course? So there is the infrastructure part. And I hope with my example of, let's say, learning these large language models, that my computer needs 600,000..."
2608.91,2634.77,"years to compute something like that, is showing that infrastructure is something very important. There is the analysis part, let's say turning data and these algorithms to get particular results. And this is, let's say, more these aspects related to, let's say, fairness, confidentiality, etc. And we will look at all three of them."
2634.77,2663.97,"but the part in the middle will have the emphasis. So scalability, making things fast and scalable, answering questions, either to supervised or unsupervised questions. So here I'm quoting Rumsfeld, which is kind of showing that often you do not know what you're looking for. These techniques can provide you insights that you are not asking for."
2663.97,2694.21,"And doing all of this in a responsible way. I'll briefly come back to this point later. So the focus is on the middle part. Then, like another way to look at it, so that you see, let's say, also how broad this course is, there are four questions that you can ask in any situation. And they basically show you the essence of what data science is. The first question sounds very weird."
2694.21,2725.31,"What has happened? So imagine that I'm running, let's say, the data science program, and I see that many students are, let's say, dropping out. I could ask the first question, what has happened? Where are the students? Where are they in the curriculum? What did they actually do? So that's the first question. The second question is then, why did it happen?"
2725.31,2753.89,"So if students, I don't know, suddenly disappeared from the program or were very inactive for a very long time, I would like to understand what is the cause of this. And I could, for example, that if students take a particular course and after that they stop. They give up and go away. That's not the case, by the way. But you can apply this in any situation."
2753.89,2784.4,"So for example, you could look at hospital data. You first try to understand how are patients flowing through the system. And then you see something that is worth investigating. And you ask yourself the question, why is this the case? Then if you understand why things are happening, you can also often predict it. So we have several, let's say, data science machine learning related projects."
2784.69,2814.32,"related to education, and we build a prototype. It's called AI Study Buddy, which is giving recommendations to students what to do based on experiences of previous students. And this is based on the prediction that under these and these circumstances, somebody's likely to be successful or not. If you're able to predict what is going to happen,"
2814.32,2850.85,"you can also give recommendations. So what is the best that can happen? So these are typically the types of questions that you look at in a business situation. Yeah? Now we go more down to earth. We start, let's say, talking about different types of data. Sorry, yeah? Sorry? This is four. So one, what happened? Why did it happen? What will happen next?"
2850.85,2878.58,"And then what is the best that can happen? So like giving a recommendation or making a decision. Yeah? Okay. So different types of data. There is structured data and unstructured data. In this course, we will talk, if you look at the unstructured part, mostly about text. If we talk about unstructured data."
2878.58,2907.89,"We will rarely talk about, let's say, images or video or something like that because there would be dedicated courses for that. The majority of the data that we will look at is structured data because that's the easiest and that is typically the starting point. If you look at structured data, then there is this taxonomy, and this taxonomy, I think, explains itself."
2907.89,2933.97,"Probably the things where you're, let's say, struggling is what is the difference between nominal and ordinal? And what is the difference between interval and ratio data? These are probably the things that are unclear. The rest explains itself. If I add some more detail, so if things are numeric, then I can do plus and equal and stuff like that."
2933.97,2962.3,"If it's discrete, it typically is like a natural number, something that I can count. Then continuous means that it can also be, let's say, values like, I don't know, 3.14 or something like that. And then the difference between these two things is that ratio data has a zero that has a meaning. Interval data, there is no zero or the zero has no meaning. So how to interpret this?"
2962.3,2989.42,"I can say my car is two times as fast as your car. Or, I don't know, this laptop is twice as heavy as this laptop. And I can say that because there is a zero. I can say two times, et cetera, et cetera. So that's the difference between these two things. If I look at degrees centigrade, I cannot say..."
2989.42,3019.63,"that, I don't know, fourth degree centigrade is two times as warm as two degrees centigrade. That would not make any sense. That's because the zero does not have a meaning, in the sense that I just indicated. If you look at categorical data, there is a difference between nominal and ordinal. Nominal means that there is no order. So this could be something like red, green, blue."
3020.46,3049.04,"With ordinal, there is an order. I don't know, very good, good, average, bad, very bad. That has a clear ordering. And although these are not numbers, they are ordered. So that's the thing. So here I'm showing you examples. So a date would be interval data. Of course, if you're very religious, you can think, I don't know,"
3049.04,3072.5,"one, one, year zero as a particular meaning, but you cannot talk in terms of, let's say, two times something. If you look at the dropout rate or at the speed or a weight or something like that, you can, so a dropout rate of 33% is half of a dropout rate of 66%. I think you can interpret it in this way."
3072.78,3102.69,"Colors would be nominal, something like medium, average, very good, etc. would be ordinal. Here are some other examples that you can look at. So that is structured data, and most of the time we will be talking about this. Then there is unstructured data, and typically this unstructured data, what we will see is that if you look at an image,"
3102.69,3130.5,"In the end, these are pixels, and in the end, these are simply numbers. So things are not super different. But typically, there is a transformation that is there. And for many types of data, there are dedicated techniques. The only, let's say, area where we will, if we talk about unstructured data, where we will go deeper, is when we talk about text. For text, we will do lots of dedicated things to that."
3130.5,3161.66,"we will not go into video or images or something like that. So most of the cases, we will look at tabular data like this. And the terms that we are using is these are called features, the column names. The rows are called instances, right? That's the terms that we are using. So if I try to map the things here on the different types of data that we had before, so this was for structured data."
3161.66,3191.7,"You can, for example, this order ID, although it looks like a number, I made it here a nominal categorical variable because this is just an identifier. It does not mean something. If the order number is twice the order number of another order, it doesn't mean anything. It's just like an ID. Date was interval data. Price is clearly retro data."
3191.86,3220.91,"Here is another example, and here you can see, let's say, some text messages, images, et cetera, et cetera. So tabular data, we have features, and we have instances. So the rows are instances, the columns are features. Features may be raw or derived, and you can do computations over this. We will spend a lot of time talking about time."
3221.14,3250.74,"So we will talk about, for example, time series data. We will talk about sequence data. We will talk about process mining data, event data. Times plays a very special role in data science. And you will see many techniques devoted to that. And we talk about labeled data and unlabeled data. And if we talk about labeled data, we distinguish between two types of features, descriptive features and target features."
3251.18,3280.4,"And I will come back to that later. So if you look at label data, there is a target feature that is typically called the label. And if you do supervised learning, you try to predict or to understand this label in terms of the other features. And you try to learn a function that given certain values here leads to a particular value."
3280.46,3307.86,"And you do this for prediction or you do this for diagnosis. These are the reasons that you do. And as I said, there are many different books that you can look at, many different papers. And there are, for all of the terms that I'm using, and I will also be very sloppy myself, right? So descriptive features are also called predictive variables or independent variables."
3308.21,3340.43,"Target feature is also called the response variable or a dependent variable. And these names are also indicating you would like to explain this in terms of that. In terms of instances, we will also talk about cases, objects, records, all kinds of names that you can think of. So these are the rows in the table that we look at. This is unlabeled data. Right here, I did not pick a specific target feature."
3340.43,3367.73,"Then we come to a very important distinction, and if you look at the study guide, that for many techniques we are explicitly indicating is it supervised or unsupervised. So if it's supervised, we are looking for something very specific. So our data is labeled, we have a target feature, and we are trying to understand why is this target feature there. Can we predict when it's there?"
3368.05,3398.21,"If you look at unsupervised learning, you're trying to find out something about your data without looking for a specific target feature. In this example here, in supervised learning, I'm trying to separate my instances in the green and the red ones, and this is the line separating this. So this is supervised learning. My data was labeled red."
3398.21,3427.42,or green and i try to find the function separating these in this example my data was not labeled let's say all the faces do not have a color but based on their attributes i try to find homogeneous groups of instances that are close to each other right so if i would look at student data i could have as if i would do supervised learning
3427.42,3453.49,"For example, I would like to predict when a student is finished based on some input data. That would be supervised learning. I want to know a specific thing. Will a student succeed or when will a student finish? If I look at unsupervised learning, I would look at, okay, I do not know anything about these students and why they are successful."
3453.49,3484.02,"I just want to find out homogeneous groups of students that have very similar characteristics. And based on that, learn something about the data. To explain this in more detail, the goal of supervised learning is that you have a target feature, here red or green, and you would like to learn a function that is saying, is the feature now going to be red or green? That's supervised learning."
3485.1,3516.78,"And the goal is to find a rule or a function that is separating these things. So this example, our target feature here is binary. It's a categorical feature. We just have two values, red and green. The target feature can also be numerical. So here the green dots are corresponding to my instances. So the green dots are my instances."
3516.78,3543.26,"X is, let's say, the feature based on which I try to learn this target feature Y. And if I show it like this, of course, here we have just one descriptive feature and one target feature. You can see very easily that the idea is to learn a function. So based on examples, the green dots, we try to learn a function F."
3543.26,3573.86,"that is explaining y in terms of x, based on a bunch of examples. So we can think of supervised learning as learning a function. Very simple. Here the function has, let's say, a numerical target feature. In this example that we had before, it's also about learning a function, but now the target feature is binary."
