start,end,text
607.7,637.71,"then in all four data sets it's exactly the same. Then we can look at things like variance or standard deviation. Then all of these data sets are identical. The variance of X and Y in all of these data sets are the same. Next week you will learn regression. If we apply regression to these data sets where we try to explain Y in terms of X, the result is the same."
638.03,667.5,You will find the relationship between these two. You can also look at correlation. It's the same in all of these three data sets. So many of the standard statistical tests will show these are identical. But now I visualize it. And now you see the four data sets. There are 11 dots for all the different instances. They have an x-coordinate and a y-coordinate. And you can see that they are very different.
667.95,695.44,"This is a small, tiny example showing that if you use visualization, you typically see completely different things than if you are trying to analyze using something, using an algorithm or standard statistics. So that is why later we will talk much more about visualization and we briefly touch it in this lecture. This is another very famous example."
695.44,725.25,"It's Charles Minyard's map of Napoleon's army. As you know, Napoleon tried to conquer, let's say, the Soviet Union. So he started with a very big army in France, and then moved to Moscow, and then they retreated. And if you look at this visualization, there are several things that you can see. So the width..."
725.25,754.7,"of this, I'm not sure how to call it, the width of this pvaat corresponds to how many soldiers are still alive, right? So we start with over 400,000, and then it goes here to Moscow, and then there is a retreat, and in the end only 10,000 soldiers survived, right? And this is visualized by the width of this thing."
754.7,779.92,"You can see the geographic location. The color is indicating the direction. So this beige color is moving towards Moscow. The black color is, let's say, retreating. And what you see here is the temperature when retreating. Look at when this was created. It is very old."
779.92,809.52,"And this is often used as an example because it's one of the first examples of information visualization. And now you should think how many numbers are on this chart. And if you would map that onto a table with numbers, you would need pages and pages and pages to collect the information that you see here, which is kind of compactly represented in a single diagram. And that's the goal."
810.19,839.62,"This is a so-called dotted chart, which is a standard way of, if you look at event data and you have no idea what is in your data set, that you first use it to visualize it. It's very simple. Oops. It's very simple, so on the x-axis you have time. On the y-axis you have the cases. And every dot is corresponding to an event. And the color of the dot here is..."
839.62,868.19,"indicating what type of event has happened. And what you can see here, which you would never see if you would look just at the data or you would look at the process model or something like that, is that you can see that the arrival process is not constant. It's almost constant, but it's not a completely straight line. And you can see periods where there are these gaps of inactivity. So there are certain times where nothing is happening."
868.19,895.81,"And there are points in time where, let's say, just the red and the other color dots are happening, but the light green is kind of missing. It's again something, if you would try to look at statistics, you would look at models, you would not be able to see it. But as a human, you immediately see, we need to investigate this period and this period. So we did similar visualizations."
895.81,919.94,"For example, for the patients lying in the ICU unit here in Klinikum during the COVID period. And then you can visualize the first COVID vella. I'm not sure how to translate it. And the second one. And then you could see that there were clear differences just by looking at the data. This is another example."
919.94,949.68,"What you often see that you don't see is, for example, here you see batching. So cases have been waiting for a very long time. And then on one day, for all of the cases, the final activity is happening. This is the power of visualization. Something that we will come back to later. Let's go more down to earth. And we first start looking at one feature. And later we will look at, let's say, multiple features. And then we also look at things like correlation and covariance."
949.68,978.75,"But let's start with the single feature. So we have instances, we have a bunch of features, and now we would like to characterize one single feature. And as I told in the lecture on Monday, there are a couple of standard books that we are using as a reference. You don't need to buy them, you don't need to read them, but if you would like to go deeper, like I always try to provide the references,"
978.75,1007.86,"And these tables are taken from that book. And if you're interested, you can read about these cases and see more about it. So there are continuous features and categorical features. And these tables are basically summarizing what is in the data. Right? From a statistical point of view, without showing the data. So if we look at continuous features, so we now look at one column."
1007.86,1037.3,"And the column is a number. And if you have a number, then of course you can talk about the number of rows, the number of instances. Some of the rows may not have a value. Very important, right? If you look at things like data quality. So you see what is the percentage of missing, let's say, values. You can see the number of unique values. You will see the minimum, the maximum, the mean."
1037.3,1061.42,"the median, and the standard deviation. So if you have numbers, these are the typical things that you can do. What is the largest one? What is the smallest one? What is the average one? Et cetera, et cetera. So the thing that I would like to talk about, and later when I talk about box plots, you can see why I'm, let's say, elaborating on this now. The mean everybody..."
1061.42,1089.25,"hopefully it knows how you compute it, you just sum up the values and then you divide it by the number of instances. The median you do by sorting all of your values from small to large, and you try to pick the one that is in the middle. So the median can be very different from the mean. So for example, if you look at income, the mean income is very different from the median income."
1089.25,1118.1,"So informally, this is the middle value. And if I have an uneven data set, so for example, I have this data set with five values. It's very easy because it's uneven. There is precisely one in the middle. And I can simply say the median is two. If I have an even number of instances, like in this example, I have four."
1118.35,1148.1,"This is not uneven, so there is not a single value in the middle. There are two values in the middle. And you take the average of these two values. So you have 2 and 3 are in the middle, not a single value. And you take 2 plus 3 divided by 2. So you get 2 and a half. Easy, right? If we go to quartiles, and I will explain in a minute what this is."
1148.1,1178.13,"we are basically applying this computation of the mean in two ways, like a divide and conquer strategy. So, median was the middle value. I just explained it. If we are dealing with a continuous distribution, so think of this as a kind of histogram, but then in a continuous sense, then the middle value, you can also..."
1178.13,1203.15,"approximate this by saying I want to have the largest values, the largest value of the smallest 50% of the values. So if I'm interested in median income, I look at the poorest half of the population and I look at of the poorest half of the population who earns most."
1203.15,1231.44,"If I look at, I could also define that as the smallest of the largest 50%. So I look at the half of the population that is earning the most, and of, let's say, this half, I take the poorest person. And if you have enough data, then all of these things become the same. If it's continuous, then you can think of it like this. So this is this."
1231.44,1258.42,"Next to talking about the median, you can also talk about, let's say, the poorest 25% and the richest 25%. And then next to, let's say, this M value, which corresponds here to Q2, you get Q1 and Q3. And again, I can define it in the similar way, in an approximated way. So if we look at this value, Q1,"
1258.42,1288.91,"That is the largest of the smallest 25%. So I look at the poorest 25% of the population, and I pick the person that has the highest income. And this is equivalent to, if you have enough data, to the smallest of the largest, 75%. Do you see that? That's the way to do it. So what you see is that already with the middle value that's kind of ill-defined,"
1288.91,1316.42,"If it's even, you need to take the average of two values. And of course, with these things, you have all kinds of problems. So if I talk about the poorest 25% of the population, if the number of people is not dividable by four, it's ill-defined what a quarter is. So that's why you need to approximate this."
1316.42,1346.42,"And we basically compute the medium recursively. And it's easy to show that using an example. So now I'm interested in the first quartile, the median, and the third quartile. I have these values. Clearly, I cannot divide this into four equal parts. I have five instances, and I cannot divide that, let's say, in four parts. But I first compute the median. That's the two."
1346.45,1376.14,"And because there is a single value in the middle, I leave it out and I split the rest of the data in the two remaining sets. They have an equal size because of this. And to these two sets, 1,2 and 3,3, I apply the same approach. I now look at what is the median of 1 and 2. And I look at what is the median of 3 and 3."
1376.43,1406.4,And I get these values. So quartile 1 is 1.5. The median is 2. Quartile 3 is equal to 3. So here I took an example where my number of instances is uneven. I can also take an example where the number of instances is even. Now there are two values in the middle. And what I do is that I now again compute what the median is. It's 2.5.
1406.4,1433.65,"the average of these two numbers. But now I do not delete a middle value because there are two. I just keep the two and I keep the three, if you see what I mean. Now, again, I have two data sets, and in that way, again, I compute the median of these two remaining data sets, and I get this. This is a simpler example. If I take a larger example,"
1433.65,1460.74,"So here we have an uneven number of instances sorted. There is one in the middle. I leave it out. That is the median. Then I have two datasets. I again compute the median of these two datasets that remain. And I take the middle value of this there. If there are two middle values, I take the average. So I get this. This is where this is uneven."
1460.74,1489.89,"If I look at the data set where it is even, then I have two values in the middle. I compute the median as 3.5, the average of 3 and 4, and I split it into these equal data sets. So I keep the 3 and I keep the 4. Again, I apply it, and these are the numbers that are there. Clear? You may wonder why I'm telling you this in a lot of detail. If you create a box plot..."
1489.89,1533.1,"The key information is Q1 and Q2, right? So that is something that you need later if you are computing a box plot. So any questions here? Is it clear? Yeah? Sorry, yeah, I see it. I see it. Yeah, yeah. That's clear. Yeah. So this is the smallest of the largest 25% and the largest of the smallest 75%, right? That's what you... No, no."
1533.1,1567.89,"It is the smallest of the largest 25%. So you look at the people that have the highest income, the 25%, and of that I take the poorest person. Largest and smallest are swapped. It is correct. It just should say 75%. Yeah? Okay? Yeah? Other questions?"
1569.68,1599.6,"Now we go to categorical features. Of course, we cannot compute things like the minimum and the maximum, etc. All of these things do not exist. We can still talk about the number of instances, the percentage missing. We can talk about the number of unique values. That includes the value missing. If there are empty entries, that also counts as a value here. Then we look at the most common value."
1599.6,1624.06,"the most common non-missing value, the frequency and the percentage of this most common value. And this is the second mode that is the second most common value that you see here. In a minute I will show an example so that you can see it. So this is a table that comes from the book."
1624.06,1653.52,"This is kind of representative for, let's say, real-life data. So you can see, for example, there are entries with missing information. There are also entries with very suspicious values. So, for example, here you see a claim amount minus 99,000 something, right? So this is what you look at as you look at real data. And then the first thing that you do is that you start creating these descriptive statistics."
1653.52,1680.94,"And then you often already see some issues. So here I'm zooming in. And we can now split the features, so the columns, in categorical and non-categorical. And for categorical features, we give different types of descriptive statistics as for, let's say, the numerical ones. So this is for numerical ones."
1681.42,1710.69,"So for example, if you look at income, there are 500 values. Nothing is missing. There are 171 unique values. The minimum is zero. The first quartile is zero. The mean is that. The median is this. So this is very, it immediately shows an example that median and mean can be very different from each other. This is the third quartile. This is the maximum value, et cetera."
1710.69,1738.91,"So these are the statistics that you see here. What you see here, probably very suspicious, is that income is often zero. Is that a missing value? Or is that really indicating a value that we can use? We can look at categorical features. So for example, if you look at the first column, that is not so interesting. Because for all 500 values,"
1738.91,1763.44,"for all 500 instances is exactly the same value. So the most frequent value is the same for all. If we look at marital status, we can see that 61% of the values are missing. You can kind of see that here. There are four possible values, including the missing values."
1764.24,1795.36,"Of the non-missing values, the most frequent one is married. There is something weird here. That's because this is based on only considering the values that are non-missing. That's why the numbers look odd. So the most frequent value is married. The second most frequent value is single. You can look at injury types. There are four possible values. And you can see that broken limb."
1795.36,1829.01,"is the most frequent one. Just basic overviews that you can generate to show this. Now let's take a look at some visualizations. So this is showing exactly the same data as I just indicated. We are looking at categorical variables, and we look at how they are, let's say, distributed. And you can see, for example, for this feature, most of the things are missing. If you have continuous"
1829.01,1854.66,"variables, then the only way that you can plot them is that you use binning. And binning is a topic that I will also discuss in a lot of detail towards the end of this lecture. So if you have continuous data, it could be that every value is unique and you would not see anything. But you want to see the distribution, and for that you need to use binning."
1854.66,1883.66,"And here you can see the effect of whether you are using many or few bins. Later I will explain to you how this is being done. But in all of the cases, the underlying data is exactly the same. Here I have three bins, 14 bins, 60 bins. And probably here 14 would be the best value because it's still smooth. What you see here is that you easily get outliers."
1883.66,1912.91,"that are very far away. As I said, the topic that we will go back into detail. Then what kind of distributions could this be? If we look at data, we do not really know the underlying distribution. We can only visualize the examples that we have seen. If it looks a bit like this, then it's probably uniform. If it looks a bit like this, it's probably normal. It can also be that it's skewed."
1912.91,1941.46,"to one or the other direction. If things are exponential, it looks like this. So small values are very likely. Larger values are less likely. And you can have, it's called multimodal, where your distribution has multiple peaks. You can all imagine if you plot the data that I was just talking about, that you will get graphs like this."
1941.46,1968.14,"Let's say some repetition of basic statistics, right? A uniform distribution plays a very big role in many parts of this course. Why is this the case? If you, for example, look at the law of large numbers, right? If you add up many independent things, you automatically get a normal distribution, right? So it's the same as that you automatically get an exponential distribution."
1968.14,1998.03,"If you have many, let's say, actors that independent of each other do something, independent in steady state, then the time between two subsequent arrivals is negatively exponentially distributed. So these are distributions that are very natural, and that's why you often see them in the field of data science. So I assume that you know what a normal distribution looks like. So here the standard deviation is constant."
1998.03,2028.35,"Here I'm shifting the mu. Here I'm keeping the mu equal to zero, so the average, and I'm playing with the variance. The bigger my sigma, the more flat it will be. Why do we often look at a non-normal distribution that is if you add up many numbers and you average them, you kind of automatically get..."
2028.35,2056.4,"a normal distribution. So that's why it is very important. And we know a lot of things about a normal distribution. So for example, there are these standard, let's say, things that you can often apply in practice, that if something has a normal distribution, that 68% falls between, let's say, the mean minus the standard deviation and the mean plus the standard deviation."
2056.88,2085.46,"It's something that is very useful. If I then look into two sigma on both sides, it's 95%. And if I look at three sigma in both directions, we are already capturing 99.7%. And if you're doing statistical tests, these are typical things that are being used in the background for this."
2085.49,2114.67,"Try to relate this to things like Six Sigma. I will talk about this in a minute. But often you want your process, think of it as quality control or response times. So you can think of any key performance indicator. You want things to be within certain tolerances. So if you, I don't know, buy a car, then things are being tested, parts of the engine, for example."
2114.67,2143.25,"And some tolerances are allowed, but it has to be within certain limits. And if it's outside of these limits, it is considered to be a faulty product. And you can also apply this to time. For example, I don't know, you want to treat patients within two weeks after diagnosis, then you can create a distribution. And you want to make sure that, let's say, only a small percentage."
2143.25,2170.61,needs more than these two weeks before they start treatment. So you can apply this to any performance indicator. And there is something like there can be a lower specification limit and an upper specification limit. And you want your process to be within these two bounds. And we know that if these bounds correspond to
2170.61,2196.03,"to minus 2 times sigma and mu plus 2 times sigma, we know that 95% is in this category and 5% is outside. That's how we would like to control this system. One can also look at this one-sided. Think of this as response times or something like that."
2196.03,2223.55,"And there is a certain, so things need to happen before a certain deadline. If that coincides with mu times 2 times sigma, then we know that in 2.5% of the examples we will take too much time. And then we need to decide is this acceptable or not. So in quality control, you try to find out what the distribution is."
2223.55,2253.82,"And then you accept that certain instances will be outside of this distribution. So hopefully some of you have heard about Six Sigma. There are like an industry that is typically a term that's being used. And people are saying, for example, my process is running at Six Sigma. And when people say that, in most of the cases they do not have, although they say it, they have no idea what it means."
2253.82,2281.1,"What they know what it means that if things run at Six Sigma, that basically means that just once in, let's say, 3.4 million, you have a deviation. So running in Six Sigma is considered to be very good. You have just a few errors. I don't know, a few chips that do not function or a few..."
2281.1,2310.75,"patients that are not treated properly or whatever, it's just one in 3.4 million. And as I said, people that talk about this, they have no idea how this number is being computed. And I will take a modest attempt to explain to you how this is. But it's very, let's say, baroque, very weird how this is defined. So six sigma, the six sigma is referring to"
2310.75,2340.34,"the standard deviation of the normal distribution. So it corresponds to say, okay, let's set the limit to the average plus six sigma and the average minus six sigma. Right? That is what we set as bounds. And then you would say, okay, if you run at six sigma, you look at what is the probability that you are here at the right side of this line or you are here at the left side of this line. Right?"
2340.34,2370.85,"That's something that you would think. But if you compute that, then you will see this doesn't correspond to this number. That corresponds to this number. What you see here in green, that's 2 times 10 to the power minus 9. And that is a much smaller likelihood than the likelihood that you see here. So what is the interpretation of the people that invented this?"
2370.85,2400.21,"The interpretation is that this mean can shift one and a half, right? And that's why you can see, let's say, this distribution and this distribution. And with this shift, that determines, let's say, what its value is. And if you apply to this shift in one direction or the other direction, then one direction essentially becomes zero, and the other direction becomes much bigger."
2400.21,2429.66,"So if you take this red one, for example, then that corresponds to this 3.4 times 10 to the power minus 6. So if people talk about 6 sigma, there is this reference to this statistical distribution, but there is also some, let's say, weird design choices that are behind it. I'm just telling you, because you..."
2429.66,2459.31,"You may often hear this term if you're doing data science in industry. And also to start you making thinking about distributions and standard deviation and all of these things that they actually are important in this. So Six Sigma corresponds to running, let's say, in this safe way. And this is what I just said. Data quality."
2459.31,2487.73,"So there are often data quality problems. You just saw the table that I indicated to you. Things that you saw on the table is sometimes the claimed amount is minus 99,000, right? That's probably not a value that you should use when you're learning a model. We also saw that income is most of the cases zero. It's probably also not a good thing to use, right?"
2487.73,2514.61,"You often need to inspect the data and then see what kind of quality issues there are. So things may be incomplete. There may be values that are impossible. So for example, dates that do not exist. There may be values that are conflicting, right, that could never exist together. Things may be imprecise, outdated, et cetera, et cetera."
2514.86,2544.74,"We briefly talk about different ways of addressing these issues. Right? And they are listed here. And I will show, let's say, you're using a table. Did this in more detail. So this is a table. Standard tabular data. And the red cells are missing values. So this could be missing values. But this could also be extreme values that you do not trust. Like the..."
2544.74,2574.4,"minus 99,000, that I said earlier. So I mark which cells I consider to be missing or being outliers in some way, and then I need to make a decision. I now need to feed this data to my machine learning algorithm. What do I do? One thing that you could do is that if, let's say, for a particular feature,"
2574.4,2604.5,"some of the values are missing, you simply don't use it. So in the earlier example where you could see that most of the income was zero, probably is not good to use that. If these are actual missing values, you would get, let's say, very funny results probably. So you can remove a feature altogether, which you typically do if many values are missing."
2605.81,2636.26,"Then there is the, so what I should stress, if a value is missing, it is typically not independent of the other features, right? So like in many examples, if I'm interested in a particular target feature, the missing values can still correlate to the target feature. And if I would leave it out, I would basically bias my data."
2636.26,2664.83,"towards a particular group. That is not something you should do. You can also remove records or instances if values are missing. So here I'm focusing on feature two, and I remove all the instances that do not have feature two. Here feature four, the same idea. If I look at feature seven, I would use everything. You could also remove..."
2664.83,2692.98,"instances completely if one of the values is missing. You can also make up values for the entries that are missing. So for example, if the income value is missing, you can simply insert the average income. So you can insert values that you kind of make up."
2693.01,2723.18,"And how good that works, of course, depends how good your estimate is. What we will see later is that we often use, let's say, models again to attack quality problems and to fill in the missing values. There are, of course, also values that you know that cannot exist. It's very easy if you talk about, let's say, dates. Dates are typically manually entered."
2723.18,2752.75,"You often see that in dates there are problems. So you know that these values, although they are there, that you cannot use them, right? Because they do not exist. Colors that do not exist. Natural numbers that are, let's say, fractions, et cetera, et cetera. Then you need to address this. As I said, if you look at dates,"
2752.75,2782.8,"And that is something that I will come back to, let's say, in one of the later lectures. What you typically see is that with manual data entry, day and month is being swapped, right? And if you look at the distribution, in many data sets, you can see that something is incorrect there, right? And that days earlier in the month have a higher likelihood, right? And dates later in the month because of the swapping."
2782.8,2811.2,"These things are very similar to missing values. You get the data value and you cannot use it, and you need to deal with it in some way. Sometimes you are sure, like the data example that I gave, but sometimes, I don't know, if a student is 123 years old,"
2811.2,2842.58,"That could be the case, but it is probably like an incorrect value. That is there. This brings me to the box plots that I talked about earlier. That's a way of visualizing the distribution. And mind you, we are still talking just about a single feature. So we are still very basic. A box plot is showing this. This is a standard visualization."
2842.58,2872.8,"that you will see everywhere, and that, let's say, was invented by John Tuckey in his famous book, and here you can see some examples. And you should be able to compute a box plot, right? Remember the earlier examples that I gave for computing the median, computing the first quartile, computing the third quartile? You need this, what I talked about earlier,"
2872.8,2904.22,"to show a box plot. So a box plot again is very compact but it has quite a bit of information. So there is this vertical bar and that is not the average, it is the mean. Then there is the top of this box and the bottom of this box that is corresponding to the third quartile and the first quartile. The things that we have seen before. Then there is an upper whisker and a lower."
2904.22,2932.48,And they correspond to actual values. So there is a data point that is here. There are also probably data points here. There is a concrete data point here. And these dots that I show here are considered to be outliers. And how is this being defined? And now the kind of ad hoc thing comes. You look at the...
2932.48,2963.7,this value that you have here and you know how big this box is and you take one and a half times the height of this box you add that here and then you get what is called an upper fence and you look at the largest value below the upper fence the same at the bottom whisker so you know this box you take one and a half the height of this box
2963.7,2992.53,"you go that amount below, and then you look at the smallest value inside this area. So what you can conclude here, and I will explain it again in a bit more detail and also with examples, but just for you to get an overview, the fact that there is here this whisker means that there are no values here."
2992.59,3023.1,"The fact that there are no circles means that there are no, let's say, outliers below this situation. But there are these two outliers here. And there can be values here, but we know that we still have a value here that is within this third quartile plus one and a half times the width of this box. So let me again repeat."
3023.1,3052.62,"Slowly get it. You know what the medium is. You know what the first quartile is. You know what the third quartile is. We have shown you how to compute that. Now I can take the difference between the first quartile and the third quartile, and that is called interquartial range, IQR. So half of my instances are within this blue box that you see here."
3052.62,3081.23,"So this is half, right? That's like the center of my data. And what I now do is I take this third quartile and I add one and a half times the height of this box. And then I get an upper fence. I get a lower fence by taking a look at the first quartile, doing minus one and a half times this interquartile range, and then I get a lower fence."
3081.94,3110.7,"Note that this one and a half is kind of arbitrary, but that's like what is done in standard literature. Just like the six sigma, that there was a one and a half shift, that's just based on experience. That seems to be a meaningful value. So then you have the lower fence and the upper fence. And now below the upper fence, you look at the largest value below this threshold."
3111.44,3139.49,"And that's the upper whisker. Here you look at the smallest value above the lower fence. So that means that there is no data here, and there is no data here between the whisker and the upper fence. All other points I draw as explicit dots, and they are the outliers. They are further away."
3139.49,3167.06,"then one and a half times this interquartal range above the, for example, third quartile. Clear? So this is the thing that you need to do. So what I'm describing here is completely deterministic. It's completely well defined, but it depends on the first quartile and the third quartile, which is not so clear, and that's why I explained that earlier."
3167.31,3192.88,"So as I said, we have the earlier challenges, so the data may not be dividable by 4, etc., etc. So that's why we use the convention that I explained to you earlier. Let's take an example. So these plots are generated using Excel. It's something that you can simply do, like a column with numbers, and then you can ask Excel to draw a box plot."
3194.19,3224.5,"How is this box plot now being computed? So I have these values here. If you count properly, you will see that there are 11 instances. So that means that we have a value in the middle. That is our median. So the median is here at 5. And we can see that we split this into these two data sets. Again, we look at the middle value. So we get Q1 is 2."
3224.5,3252.67,"Q3 is 8. So now we know how high is this box. It is 8 minus 2 is equal to 6. So now 2 and 8 are, let's say, corresponding to this and this. Q1 and Q3. And we know that our IQR is 8 minus 2 is equal to 6. The medium is 5. So the upper fence..."
3252.67,3283.92,is 8 plus 1.5 times 6 is 17. Our lower fence is 2 minus 1.5 times 6 is minus 7. Right? So these are the fences. And now again I look at what is now the largest value below the upper fence and what is the smallest value above the lower fence. And then you will see that in this example this is corresponding to 10 and 0.
3283.92,3312.1,"So note that these whiskers are very far away from the upper and lower fence. And that's why we do not see any outliers here. There is no outlier. Everything is within this upper fence and this lower fence. Yeah? So if I now modify it a bit to force it to create an outlier, this is still the same, still 11 values."
3312.1,3340.53,"But now this value is not 10, it is equal to 20. If we compute Q1 and Q3, it is exactly the same. It is not influenced by this 20 that I have here. But what you now see, 20 becomes this outlier. So how does this work? Again, if you look at the upper fence and the lower fence, because Q1 and Q3 did not change because of the 20,"
3340.66,3386.58,"The upper and the lower fence are still exactly the same. But what you now see is that this value, this 20, is above the upper fence. And that's why it is considered to be an outlier and drawn separately. So this is the way that it works. I can show another example. So now you have... Whisker. Whisker."
3386.77,3422.4,So here you can see that the upper fence is 17. That's somewhere here. And we know that there are no values between this value and the upper fence. Here the lower fence is minus 7. But there are no values between 0 and minus 7. And that's why the whiskers are corresponding to actual values. You look puzzled. So first you compute the fence.
3422.4,3451.89,"It's completely defined based on this IRQ and the Q1 and the Q2. Then you get these bounds and within these bounds you start looking for concrete values that exist. Between this 2 here, between 2 and minus 7, we look for concrete values."
3451.89,3486.93,"And zero is the smallest of these values. If there would have been a minus two, right, this whisker would have been as minus two. Sorry? We are trying to give a one-shot visualization of what the distribution is. So what we can now see is, so where we were successful in is showing that all of our data is between zero and nine."
3487.44,3519.81,"All of our data is within 0 and 9, except this outlier. And if we look at the values that are between 0 and 9, half of them are in this blue box. That's a goal. This is another thing. Here I have multiple 8's in the middle. Like again, I use the way of computation that we had before. So Q1 is 6."
3519.81,3547.98,Q3 is 9. Note that the values are now completely different. I compute what is the IQR. That is 9 minus 6 is equal to 3. So now the upper fence is equal to 9 plus 1.5 times 3 is 13.5. And 6 minus 1.5 times 3 is equal to 1.5.
3548.14,3579.01,"So these are the fences, the things that you do not see. But now we look at the smallest value above 0.5. The smallest value above 0.5. And this is this two. That's why this whisker is here. We also look at the upper fence. So the upper fence is 13.5. So we look at the largest value below 13.5. That's equal to 10. And that's why it is here. And here..."
3579.01,3604.56,"We see that there is just one outlier and this is the value zero. Hopefully it explains things. Yeah, clear? So you have now seen, although our examples are very small, that this is a way to detect outliers. So these are the dots that we draw separately."
3604.59,3633.73,"And you can think of an outlier. So this minus 99,000 would appear here definitely as an outlier. And once you have detected an outlier, you need to deal with it. And you can treat it as a missing value by removing, for example, the instance. Or you can kind of change it into another value. So if I visualize this, here we see the outliers."
3633.73,3658.19,"above the upper fence and the things below the lower fence. And we can either simply remove these instances. We do not trust them. The value is too way off. Or we somehow try to move them into, let's say, a value that is somehow in the distribution that we would like to see."
